@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
123,120,120,0.939693,-0.34202,0.323423,0.561754,0.0019383,0.260963,0.260963,0.0453662,1,5.75237,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,119,0.913545,-0.406737,0.323156,0.560416,0.00197082,0.254039,0.254039,0.0472427,1,5.37733,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.927184,-0.374607,0.321615,0.562852,0.00191327,0.263615,0.263615,0.0437652,1,6.02339,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.320223,0.561795,0.00188904,0.256431,0.256431,0.044488,1,5.76405,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.321686,0.560701,0.00179136,0.253424,0.253424,0.0431268,1,5.87624,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.32484,0.560642,0.00182962,0.255864,0.255864,0.0440869,1,5.80362,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.320875,0.561046,0.00183531,0.254348,0.254348,0.0441763,1,5.75756,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,120,0.927184,-0.374607,0.323492,0.560015,0.00182956,0.255618,0.255618,0.0434961,1,5.87679,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,120,0.913545,-0.406737,0.324463,0.560249,0.0018799,0.260354,0.260354,0.0439793,1,5.91993,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,120,0.913545,-0.406737,0.321349,0.559687,0.00174668,0.251825,0.251825,0.0423074,1,5.95227,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.322922,0.56152,0.00186191,0.256417,0.256417,0.0442424,1,5.79572,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.3227,0.560674,0.00176035,0.251059,0.251059,0.0431091,1,5.8238,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
122,119,119,0.913545,-0.406737,0.324333,0.559171,0.00185496,0.25834,0.25834,0.0439742,1,5.8748,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.913545,-0.406737,0.322431,0.560717,0.00171872,0.253912,0.253912,0.0408004,1,6.22328,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.798636,-0.601815,0.338611,0.59354,0.0018835,0.243618,0.243618,0.0481242,1,5.06227,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.788011,-0.615661,0.34034,0.592434,0.00198282,0.243934,0.243934,0.0506353,1,4.81747,baguette,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,128,0.809017,-0.587785,0.339913,0.59237,0.00183396,0.245037,0.245037,0.0464672,1,5.27334,?,1,http://www.suturo.de/ontology/hierarchy#dlink
130,121,129,0.788011,-0.615661,0.338288,0.594268,0.00188195,0.244166,0.244166,0.0477197,1,5.11668,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
