@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
122,91,70,0.906308,0.422618,0.477332,0.485391,0.000947244,0.141911,0.141911,0.0483069,1,2.93769,wlanadapter,0,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.898794,0.438371,0.486201,0.479644,0.0010325,0.141495,0.141495,0.0522094,1,2.71014,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.891007,0.453991,0.482095,0.483263,0.000890264,0.143032,0.143032,0.0449145,1,3.18455,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.927184,0.374607,0.482509,0.478805,0.000949883,0.143464,0.143464,0.0487162,1,2.9449,wlanadapter,0,http://www.suturo.de/ontology/hierarchy#corny
123,91,70,0.906308,0.422618,0.476935,0.486603,0.00106857,0.142839,0.142839,0.0536104,1,2.66438,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,88,67,0.906308,0.422618,0.484946,0.476425,0.000876776,0.141057,0.141057,0.0450966,1,3.12789,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.906308,0.422618,0.486684,0.480364,0.000977597,0.141392,0.141392,0.0494665,1,2.85834,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.891007,0.453991,0.488677,0.48054,0.000992759,0.142254,0.142254,0.0497152,1,2.86137,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,89,67,0.898794,0.438371,0.489224,0.478043,0.000929275,0.144891,0.144891,0.0465433,1,3.11304,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,90,68,0.906308,0.422618,0.483056,0.481477,0.00101327,0.142063,0.142063,0.051134,1,2.77826,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.920505,0.390731,0.484199,0.48098,0.000926491,0.141832,0.141832,0.0474899,1,2.98657,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#corny
121,90,69,0.898794,0.438371,0.481429,0.482113,0.000924839,0.142136,0.142136,0.0464042,1,3.06301,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,90,69,0.920505,0.390731,0.48309,0.48248,0.00106216,0.144026,0.144026,0.0528125,1,2.72712,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#corny
122,91,70,0.927184,0.374607,0.47436,0.484719,0.00103255,0.145134,0.145134,0.0517904,1,2.80233,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
122,90,68,0.87462,0.48481,0.486205,0.482823,0.00105096,0.143345,0.143345,0.0522692,1,2.74244,corny,1,http://www.suturo.de/ontology/hierarchy#corny
121,90,69,0.906308,0.422618,0.481459,0.482154,0.000937013,0.143142,0.143142,0.0473449,1,3.02339,?,3,http://www.suturo.de/ontology/hierarchy#corny
120,88,67,0.913545,0.406737,0.487271,0.478299,0.000948065,0.143095,0.143095,0.0473202,1,3.02397,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.913545,0.406737,0.482367,0.479477,0.00101355,0.144118,0.144118,0.0503557,1,2.862,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,88,67,0.906308,0.422618,0.488748,0.478343,0.000905779,0.143224,0.143224,0.0460692,1,3.10888,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.906308,0.422618,0.479918,0.483656,0.000997502,0.143837,0.143837,0.0496381,1,2.89771,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
120,88,67,0.913545,0.406737,0.489654,0.476205,0.000846248,0.144229,0.144229,0.0421272,1,3.42365,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.913545,0.406737,0.480418,0.483856,0.00108981,0.143438,0.143438,0.054546,1,2.62968,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.906308,0.422618,0.48443,0.484797,0.00103488,0.142178,0.142178,0.0527132,1,2.69719,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.93358,0.358368,0.485766,0.479757,0.00103053,0.14162,0.14162,0.052114,1,2.7175,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
121,90,69,0.906308,0.422618,0.483785,0.482728,0.000952176,0.142744,0.142744,0.0475905,1,2.99943,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.906308,0.422618,0.484171,0.479237,0.00103065,0.144095,0.144095,0.0522233,1,2.7592,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#corny
120,88,68,0.920505,0.390731,0.484177,0.477877,0.00096056,0.144704,0.144704,0.0475011,1,3.04633,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.898794,0.438371,0.484297,0.480631,0.000982558,0.143724,0.143724,0.0502793,1,2.85851,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,90,69,0.898794,0.438371,0.482082,0.481632,0.00104767,0.144372,0.144372,0.0523256,1,2.7591,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
122,90,68,0.913545,0.406737,0.488243,0.483164,0.000992229,0.142946,0.142946,0.0495701,1,2.88372,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.906308,0.422618,0.485339,0.478916,0.00102788,0.14235,0.14235,0.0518395,1,2.74597,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.913545,0.406737,0.488353,0.480146,0.000945318,0.143137,0.143137,0.0472447,1,3.0297,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.891007,0.453991,0.489019,0.48076,0.00114911,0.145189,0.145189,0.0575653,1,2.52216,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,89,68,0.906308,0.422618,0.48387,0.477909,0.000957905,0.144673,0.144673,0.0485049,1,2.98265,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,69,0.913545,0.406737,0.481378,0.479609,0.000961123,0.143263,0.143263,0.0480832,1,2.97949,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.898794,0.438371,0.481974,0.483149,0.00107621,0.14402,0.14402,0.0547078,1,2.63252,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#corny
122,90,68,0.906308,0.422618,0.485479,0.482976,0.00104787,0.143926,0.143926,0.0521089,1,2.76202,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.93358,0.358368,0.472335,0.47818,0.000899978,0.155822,0.155822,0.0431699,1,3.60949,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.93358,0.358368,0.473667,0.47741,0.000877255,0.155267,0.155267,0.0421496,1,3.68372,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
119,85,68,0.956305,0.292372,0.472576,0.475605,0.000788784,0.151861,0.151861,0.039018,1,3.89208,?,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.939693,0.34202,0.473433,0.478112,0.000781373,0.153034,0.153034,0.0384126,1,3.98396,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,85,68,0.951057,0.309017,0.475144,0.476371,0.000806276,0.155958,0.155958,0.0384916,1,4.05174,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.951057,0.309017,0.469008,0.47938,0.000802446,0.153544,0.153544,0.0389288,1,3.94424,?,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.945519,0.325568,0.470805,0.479347,0.000888902,0.160361,0.160361,0.0413431,1,3.87878,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.945519,0.325568,0.465565,0.479919,0.000885866,0.152676,0.152676,0.0430473,1,3.54671,?,1,http://www.suturo.de/ontology/hierarchy#corny
120,85,69,0.93358,0.358368,0.472684,0.476453,0.000824581,0.155029,0.155029,0.0399004,1,3.88541,?,2,http://www.suturo.de/ontology/hierarchy#corny
120,85,69,0.939693,0.34202,0.468788,0.476434,0.000751878,0.148976,0.148976,0.0377662,1,3.94469,?,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.939693,0.34202,0.471423,0.478097,0.000830079,0.157425,0.157425,0.0386847,1,4.06943,cafetfilter,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.951057,0.309017,0.469025,0.478688,0.000802594,0.153577,0.153577,0.038866,1,3.95144,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,86,69,0.927184,0.374607,0.471643,0.480052,0.000858589,0.157032,0.157032,0.0410156,1,3.82859,?,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.939693,0.34202,0.468696,0.479023,0.00091145,0.151181,0.151181,0.0443484,1,3.40893,cafetfilter,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.939693,0.34202,0.466347,0.478535,0.000801657,0.151457,0.151457,0.0391429,1,3.86933,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.913545,0.406737,0.471476,0.478874,0.000808551,0.152939,0.152939,0.0393173,1,3.88987,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.956305,0.292372,0.469217,0.480353,0.000812178,0.156734,0.156734,0.0389024,1,4.02891,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,71,0.93358,0.358368,0.462779,0.480921,0.00094225,0.15811,0.15811,0.0439009,1,3.60151,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.93358,0.358368,0.469395,0.479552,0.000896496,0.151844,0.151844,0.0436036,1,3.48238,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.956305,0.292372,0.466153,0.478269,0.000808611,0.152627,0.152627,0.039571,1,3.85705,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#corny
121,87,71,0.939693,0.34202,0.46622,0.482499,0.000863037,0.153329,0.153329,0.0420168,1,3.64924,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.93358,0.358368,0.470092,0.477317,0.000913825,0.15372,0.15372,0.0437728,1,3.51177,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,87,70,0.93358,0.358368,0.469184,0.479757,0.000868394,0.151557,0.151557,0.0422409,1,3.58793,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,86,69,0.927184,0.374607,0.472205,0.479846,0.000819481,0.154504,0.154504,0.0396317,1,3.89849,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.945519,0.325568,0.469465,0.478889,0.000879769,0.150926,0.150926,0.0431131,1,3.50069,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.93358,0.358368,0.465887,0.478127,0.000881786,0.153686,0.153686,0.0423173,1,3.63175,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
122,88,71,0.93358,0.358368,0.466091,0.484164,0.000851832,0.157823,0.157823,0.040335,1,3.91281,cafetfilter,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,68,0.927184,0.374607,0.476365,0.478153,0.000814321,0.150969,0.150969,0.0398044,1,3.79276,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.939693,0.34202,0.471047,0.477369,0.0008753,0.151183,0.151183,0.0433628,1,3.48646,?,2,http://www.suturo.de/ontology/hierarchy#corny
121,88,71,0.920505,0.390731,0.46394,0.483782,0.000851403,0.154953,0.154953,0.0407929,1,3.79852,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,69,0.939693,0.34202,0.471708,0.480113,0.000800222,0.152011,0.152011,0.0392084,1,3.87701,?,3,http://www.suturo.de/ontology/hierarchy#corny
122,88,71,0.939693,0.34202,0.465284,0.484196,0.000883637,0.150461,0.150461,0.0440179,1,3.41817,?,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.93358,0.358368,0.472791,0.478515,0.000919663,0.15521,0.15521,0.0443681,1,3.49825,dlink,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.927184,0.374607,0.474357,0.477955,0.000868738,0.152023,0.152023,0.0428151,1,3.5507,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,69,0.913545,0.406737,0.473096,0.480603,0.000816507,0.156089,0.156089,0.0389736,1,4.00498,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.93358,0.358368,0.466905,0.481757,0.000933724,0.152541,0.152541,0.0454756,1,3.35436,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.93358,0.358368,0.469887,0.478359,0.000906226,0.151984,0.151984,0.044453,1,3.41897,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.939693,0.34202,0.467519,0.481127,0.000777372,0.151879,0.151879,0.0384982,1,3.94509,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.945519,0.325568,0.471422,0.479173,0.000777215,0.151366,0.151366,0.0384616,1,3.93551,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,85,69,0.939693,0.34202,0.473103,0.476687,0.000917127,0.152365,0.152365,0.0446044,1,3.41593,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.920505,0.390731,0.468735,0.479,0.000814378,0.152244,0.152244,0.0395601,1,3.84841,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,69,0.945519,0.325568,0.470778,0.47924,0.000834931,0.155216,0.155216,0.0405214,1,3.83048,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,88,71,0.951057,0.309017,0.464312,0.482536,0.000805426,0.153853,0.153853,0.0386146,1,3.98431,?,3,http://www.suturo.de/ontology/hierarchy#corny
120,86,70,0.939693,0.34202,0.465424,0.477999,0.00079751,0.151111,0.151111,0.0389587,1,3.87875,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,87,70,0.927184,0.374607,0.471593,0.480869,0.000784175,0.152234,0.152234,0.0381834,1,3.98692,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
