@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d {baguette,corny,wlanadapter,dlink,cafetfilter}
@attribute shape numeric
@attribute class {baguette,corny,dlink,lion,milka,pringles,rubix,teabox}
@data
99,115,123,0.224951,-0.97437,0.287033,0.516385,0.00258588,0.243231,0.243231,0.0965207,1,2.51999,?,0,rubix
101,117,125,0.224951,-0.97437,0.290395,0.525366,0.00247445,0.241627,0.241627,0.0916356,1,2.63683,?,2,rubix
100,115,124,0.156434,-0.987688,0.27809,0.518721,0.00285085,0.254749,0.254749,0.100928,1,2.52406,?,2,rubix
100,116,125,0.224951,-0.97437,0.285274,0.521067,0.00226322,0.238383,0.238383,0.0847206,1,2.81375,corny,0,rubix
100,118,128,0.190809,-0.981627,0.298531,0.532641,0.0023097,0.243355,0.243355,0.0860668,1,2.82752,?,0,rubix
101,117,127,0.224951,-0.97437,0.288522,0.528057,0.00256487,0.250636,0.250636,0.0925861,1,2.70706,?,2,rubix
103,117,124,0.258819,-0.965926,0.268332,0.520679,0.00256475,0.240168,0.240168,0.0955487,1,2.51356,?,2,rubix
102,116,124,0.258819,-0.965926,0.276481,0.519963,0.00277882,0.23814,0.23814,0.104762,1,2.27315,?,0,rubix
102,116,123,0.292372,-0.956305,0.270624,0.517418,0.00255572,0.239729,0.239729,0.0936966,1,2.55857,?,0,rubix
102,116,124,0.275637,-0.961262,0.28192,0.522252,0.002882,0.250403,0.250403,0.103137,1,2.42786,?,0,rubix
101,117,125,0.241922,-0.970296,0.279588,0.52229,0.00248395,0.239992,0.239992,0.0917221,1,2.61651,?,0,rubix
101,116,124,0.224951,-0.97437,0.284515,0.521703,0.00289479,0.244654,0.244654,0.10503,1,2.32938,?,2,rubix
100,114,122,0.224951,-0.97437,0.27464,0.5125,0.00265242,0.243856,0.243856,0.0960886,1,2.53782,?,2,rubix
100,115,123,0.241922,-0.970296,0.279927,0.515703,0.00295697,0.240022,0.240022,0.109655,1,2.18889,wlanadapter,2,rubix
102,115,124,0.173648,-0.984808,0.27811,0.519755,0.00288281,0.243686,0.243686,0.102533,1,2.37667,?,0,rubix
100,115,125,0.190809,-0.981627,0.284735,0.52075,0.00240471,0.236454,0.236454,0.0923536,1,2.56031,wlanadapter,2,rubix
